itemName,url
我和留守村妇的那些事 共151章  已完结,http://cl.koco.pw/htm_data/20/1510/1693887.html
金融大亨（全书完，更至67楼）,http://cl.koco.pw/htm_data/20/1510/1690600.html
天使不眠的都市（第一卷到第二卷第二十四章）完,http://cl.koco.pw/htm_data/20/1510/1687675.html
都是美女惹的祸(红颜至尊)---完,http://cl.koco.pw/htm_data/20/1510/1683871.html
可怜的妈妈（三部全+番外1篇）作者：饥饿的杰克,http://cl.koco.pw/htm_data/20/1510/1675186.html
当我听到女友偷情的录音之后,http://cl.koco.pw/htm_data/20/1711/2756243.html
[人妻乱伦] 表婶的另一面,http://cl.koco.pw/htm_data/20/1711/2756185.html
娇妻和她的米国同事,http://cl.koco.pw/htm_data/20/1708/2581912.html
赌船艳遇,http://cl.koco.pw/htm_data/20/1708/2580754.html
女警半朵淫花 （1-17）作者：拾贝钓叟,http://cl.koco.pw/htm_data/20/1708/2580657.html
绊烟云,http://cl.koco.pw/htm_data/20/1708/2580613.html
百草会,http://cl.koco.pw/htm_data/20/1708/2580553.html
我喜欢的女同事小丽,http://cl.koco.pw/htm_data/20/1708/2580520.html
第一次出轨,http://cl.koco.pw/htm_data/20/1708/2578519.html
风流诊所,http://cl.koco.pw/htm_data/20/1705/2419305.html
痞子政客  作者：槑玩槑聊 草榴社区原创小说,http://cl.koco.pw/htm_data/20/1705/2418911.html
背着学长和她女友嘿,http://cl.koco.pw/htm_data/20/1705/2416974.html
算是被套路了,http://cl.koco.pw/htm_data/20/1705/2416841.html
我最初的女友,http://cl.koco.pw/htm_data/20/1705/2416272.html
爱的境界,http://cl.koco.pw/htm_data/20/1705/2416282.html
书房里的销魂姐姐,http://cl.koco.pw/htm_data/20/1705/2415855.html
強奸旗袍絲襪美少婦,http://cl.koco.pw/htm_data/20/1706/2475198.html
　　换来换去的绿帽子,http://cl.koco.pw/htm_data/20/1706/2473815.html
疯狂的同事，难忘的经历,http://cl.koco.pw/htm_data/20/1706/2473625.html
女同事是窩邊草，想約上床她最好,http://cl.koco.pw/htm_data/20/1706/2473313.html
将军的秘书,http://cl.koco.pw/htm_data/20/1706/2472997.html
屬於表弟的媽媽,http://cl.koco.pw/htm_data/20/1706/2472382.html
苏妻的开发,http://cl.koco.pw/htm_data/20/1706/2471291.html
誘母,http://cl.koco.pw/htm_data/20/1706/2472246.html
女友雨妓,http://cl.koco.pw/htm_data/20/1706/2471951.html
夏夏,http://cl.koco.pw/htm_data/20/1704/2366531.html
女警性奴（第一部）全,http://cl.koco.pw/htm_data/20/1704/2365721.html
错轨,http://cl.koco.pw/htm_data/20/1704/2364778.html
纹面（更新至200章（已完结））作者：漂泊旅人,http://cl.koco.pw/htm_data/20/1704/2364054.html
出差途中拿下老婆闺蜜,http://cl.koco.pw/htm_data/20/1704/2363387.html
报复,http://cl.koco.pw/htm_data/20/1704/2362990.html
我喜欢上了分享老公,http://cl.koco.pw/htm_data/20/1709/2670726.html
一群淫靡男女,http://cl.koco.pw/htm_data/20/1709/2669632.html
与女同事在广州的激情一夜,http://cl.koco.pw/htm_data/20/1709/2669653.html
抉择,http://cl.koco.pw/htm_data/20/1709/2669945.html
恣意青春,http://cl.koco.pw/htm_data/20/1709/2669955.html
就想睡你,http://cl.koco.pw/htm_data/20/1709/2668734.html
旅途,http://cl.koco.pw/htm_data/20/1709/2667004.html
我的同学啊琳和学姐啊姿,http://cl.koco.pw/htm_data/20/1707/2522235.html
誰說雙飛很爽的？（完）作者：chenbenbeng2010,http://cl.koco.pw/htm_data/20/1707/2520619.html
偶爾踏入的cosplay圈地下淫亂party（完）作者：guzhiyuan,http://cl.koco.pw/htm_data/20/1707/2520572.html
网恋女友成了我的情人,http://cl.koco.pw/htm_data/20/1707/2520480.html
表里不一的幼儿园园长,http://cl.koco.pw/htm_data/20/1707/2520058.html
颠高痴迷[完结],http://cl.koco.pw/htm_data/20/1412/1290103.html
挣扎[完],http://cl.koco.pw/htm_data/20/1412/1289272.html
乱欲花蕊（1-20章）[完],http://cl.koco.pw/htm_data/20/1412/1325969.html
极品家丁七美女淫荡篇 [完],http://cl.koco.pw/htm_data/20/1412/1325444.html
奇魄香魂(1-100全文完),http://cl.koco.pw/htm_data/20/1604/1897795.html
淫在医院 作者：沧海闲人（zfw1980）已完结,http://cl.koco.pw/htm_data/20/1604/1896862.html
流氓业务员（1部-5部）[完结],http://cl.koco.pw/htm_data/20/1604/1896899.html
娇妻教室,http://cl.koco.pw/htm_data/20/1710/2738339.html
我偷偷上了性感风骚的表嫂,http://cl.koco.pw/htm_data/20/1710/2737481.html
四口之家,http://cl.koco.pw/htm_data/20/1710/2736136.html
哥哥和骚妮的淫荡一晚,http://cl.koco.pw/htm_data/20/1710/2735033.html
真实的故事,http://cl.koco.pw/htm_data/20/1710/2733939.html
我给主人当母狗的经历（作者:我是母狗）（1-7全）,http://cl.koco.pw/htm_data/20/1505/1493047.html
情陷野山村（1-178完整版）作者：暧昧往事[完结],http://cl.koco.pw/htm_data/20/1505/1469849.html
扶摇夫人(1-115章+番外篇两部)作者：zydzyd[完结],http://cl.koco.pw/htm_data/20/1505/1468884.html
情深浅浅(1-96)[完结],http://cl.koco.pw/htm_data/20/1505/1463069.html
魔辱之馆 完结 作者:深山幽谷,http://cl.koco.pw/htm_data/20/1505/1461733.html
爱在大学之玫瑰(1-36)[完],http://cl.koco.pw/htm_data/20/1505/1467216.html
小村姑驯夫记(1-127章全)[完结],http://cl.koco.pw/htm_data/20/1505/1485646.html
娇妻的呻吟(1-25完结+精修版1-3),http://cl.koco.pw/htm_data/20/1503/1383759.html
九流术士[第一部-第二部 32集][完本],http://cl.koco.pw/htm_data/20/1503/1385916.html
黄蓉的烦恼（作者：578920ljp）（1-37完）,http://cl.koco.pw/htm_data/20/1503/1386463.html
张无忌与黄衫女续（1-12章）,http://cl.koco.pw/htm_data/20/1503/1409412.html
邻居清纯的人妻小兰,http://cl.koco.pw/htm_data/20/1709/2624547.html
堕落的娇妻,http://cl.koco.pw/htm_data/20/1709/2624491.html
岁月的爱痕,http://cl.koco.pw/htm_data/20/1709/2624473.html
美人妻的沦陷,http://cl.koco.pw/htm_data/20/1709/2624030.html
姐姐保卫战 （长篇）,http://cl.koco.pw/htm_data/20/1709/2624142.html
一包春藥引發的姦情 （完） 作者：腎虛猛男,http://cl.koco.pw/htm_data/20/1709/2623507.html
寄宿在老师家,http://cl.koco.pw/htm_data/20/1709/2623497.html
姑姐和姨娘,http://cl.koco.pw/htm_data/20/1709/2622580.html
斗破苍穹之药老与薰儿间的秘密,http://cl.koco.pw/htm_data/20/1704/2347175.html
我毕业后的非纯情往事-谈恋爱变成约炮,http://cl.koco.pw/htm_data/20/1704/2347427.html
[夜光原创]一场简单的做爱,http://cl.koco.pw/htm_data/20/1704/2347634.html
白领秦伟彬的经历01-07,http://cl.koco.pw/htm_data/20/1704/2346608.html
淫荡的我被调教,http://cl.koco.pw/htm_data/20/1704/2346136.html
斗破苍穹之学院传说,http://cl.koco.pw/htm_data/20/1704/2346405.html
难知如阴（1-80完）作者：漂泊旅人,http://cl.koco.pw/htm_data/20/1510/1669795.html
王者大雅（第1-10季全）作者：散人,http://cl.koco.pw/htm_data/20/1510/1664379.html
西京风流（第1-4季全）作者：散人,http://cl.koco.pw/htm_data/20/1510/1664377.html
我爱辣妹 （1-15+外传1-17完结） 作者：湿了耶,http://cl.koco.pw/htm_data/20/1510/1664199.html
男虎女豹（全）作者：西村寿行,http://cl.koco.pw/htm_data/20/1510/1663214.html
守宫砂,http://cl.koco.pw/htm_data/20/1711/2756058.html
玩了个大奶女主播,http://cl.koco.pw/htm_data/20/1711/2756056.html
我的母狗妈妈姜桂芝[连载],http://cl.koco.pw/htm_data/20/1711/2755132.html
[人妻乱伦] 连长的媳妇,http://cl.koco.pw/htm_data/20/1711/2754792.html
[专职转贴分享]初尝色味(连载),http://cl.koco.pw/htm_data/20/1711/2754519.html
极品的少妇同事,http://cl.koco.pw/htm_data/20/1708/2578459.html
妻子的初恋,http://cl.koco.pw/htm_data/20/1708/2578455.html
白薇阿姨,http://cl.koco.pw/htm_data/20/1708/2576879.html
白领的烦恼1-4,http://cl.koco.pw/htm_data/20/1708/2576867.html
同学婚礼上了伴娘,http://cl.koco.pw/htm_data/20/1708/2576343.html
凌辱未婚妻欣可,http://cl.koco.pw/htm_data/20/1708/2576748.html
新婚小娇妻,http://cl.koco.pw/htm_data/20/1705/2415681.html
娇妻肉宴,http://cl.koco.pw/htm_data/20/1705/2415434.html
知子的耻辱假期,http://cl.koco.pw/htm_data/20/1705/2415424.html
算命先生助我拿下妈妈！（1-12章）11章12章更新在64楼 5月27日更新！,http://cl.koco.pw/htm_data/20/1705/2412916.html
如烟往事,http://cl.koco.pw/htm_data/20/1705/2411490.html
与嫂子共浴,http://cl.koco.pw/htm_data/20/1705/2409930.html
带妻子参加同学聚会,http://cl.koco.pw/htm_data/20/1705/2409396.html
美姐的亲子运动会,http://cl.koco.pw/htm_data/20/1705/2409335.html
大唐双龙传之落入凡间的仙子,http://cl.koco.pw/htm_data/20/1706/2471801.html
国脚前妻的婚礼,http://cl.koco.pw/htm_data/20/1706/2471233.html
我与朋友女友的秘密,http://cl.koco.pw/htm_data/20/1706/2471332.html
我破了那個空姐的處,http://cl.koco.pw/htm_data/20/1706/2471065.html
出轨同学会,http://cl.koco.pw/htm_data/20/1706/2470328.html
同學會的真相,http://cl.koco.pw/htm_data/20/1706/2470970.html
地狱之歌，1女歌手的酒馆群奸夜（转）,http://cl.koco.pw/htm_data/20/1706/2470308.html
极品家丁之洛神凝珠,http://cl.koco.pw/htm_data/20/1706/2469737.html
一个出轨体验,http://cl.koco.pw/htm_data/20/1704/2361491.html
记我猎到的四个少妇之 妍 （真实 真实 绝壁真实）,http://cl.koco.pw/htm_data/20/1704/2360997.html
保姆阿姨，我的性启蒙,http://cl.koco.pw/htm_data/20/1704/2360788.html
花粉症,http://cl.koco.pw/htm_data/20/1704/2359807.html
被陌生人奸玩的佳人,http://cl.koco.pw/htm_data/20/1704/2359689.html
我给OL娇妻绑上了眼罩,http://cl.koco.pw/htm_data/20/1704/2359687.html
我把小姨子变成床上宠物,http://cl.koco.pw/htm_data/20/1704/2359437.html
第一次见面就在车上激荡！,http://cl.koco.pw/htm_data/20/1709/2667030.html
假戏真做（不喜勿喷）,http://cl.koco.pw/htm_data/20/1709/2666801.html
老婆竟然被男技師啪啪了！ （完） 作者：Gabriel184,http://cl.koco.pw/htm_data/20/1709/2666161.html
人在旅途——旅途幸遇白饅頭 （完） 作者：zhpal1,http://cl.koco.pw/htm_data/20/1709/2665661.html
帮别人手淫的魔鬼教程,http://cl.koco.pw/htm_data/20/1709/2663458.html
风流房事录之一,http://cl.koco.pw/htm_data/20/1709/2661066.html
家庭乱伦馆,http://cl.koco.pw/htm_data/20/1709/2661113.html
恋丝袜美腿成就上丈母娘之乐,http://cl.koco.pw/htm_data/20/1709/2660279.html
享受调教与被调教的乐趣,http://cl.koco.pw/htm_data/20/1707/2519465.html
和老婆在洗浴中心的经历,http://cl.koco.pw/htm_data/20/1707/2518576.html
一个离过婚的姐姐,http://cl.koco.pw/htm_data/20/1707/2518232.html
非常漂亮的女同事性爱,http://cl.koco.pw/htm_data/20/1707/2516323.html
经年,http://cl.koco.pw/htm_data/20/1707/2451781.html
平妖传(1-28)[全],http://cl.koco.pw/htm_data/20/1409/1185253.html
香国竞艳,http://cl.koco.pw/htm_data/20/1406/1101049.html
[永恒国度之封魔印章]（1-7+全）[完],http://cl.koco.pw/htm_data/20/1412/1289070.html
[现代奇幻]悦之女(全1-9章)[全本完],http://cl.koco.pw/htm_data/20/1412/1323606.html
强奸五部曲[全文完],http://cl.koco.pw/htm_data/20/1412/1323442.html
神雕之颠鸾倒凤（持续更新1-248章完）,http://cl.koco.pw/htm_data/20/1604/1896285.html
当绿帽遇上红杏（已更完）,http://cl.koco.pw/htm_data/20/1604/1851375.html
红杏枝头春意浓,http://cl.koco.pw/htm_data/20/1603/1887574.html
我爱淫妻雅雯,http://cl.koco.pw/htm_data/20/1603/1887055.html
风流法医 （1-432章） 作者：山楂 （全文完）,http://cl.koco.pw/htm_data/20/1603/1880718.html
小城乱事（1-30章全）,http://cl.koco.pw/htm_data/20/1603/1872257.html
少妇大战屠夫,http://cl.koco.pw/htm_data/20/1710/2733883.html
让床（连载）,http://cl.koco.pw/htm_data/20/1710/2733686.html
性药研究所实验,http://cl.koco.pw/htm_data/20/1710/2732495.html
一桩真实的乱伦旧事,http://cl.koco.pw/htm_data/20/1710/2731984.html
新婚之夜上了别人的新娘,http://cl.koco.pw/htm_data/20/1710/2731786.html
妻子的背叛,http://cl.koco.pw/htm_data/20/1710/2731764.html
淫乱的老婆,http://cl.koco.pw/htm_data/20/1710/2731713.html
陌野村医(1-902章）作者： 陌原[完结],http://cl.koco.pw/htm_data/20/1505/1485517.html
淫妻笨郎（1-20完+续21-28）作者：ongvinvin（一点红）,http://cl.koco.pw/htm_data/20/1505/1448090.html
大隋皇帝 （全本1-374章）[完结],http://cl.koco.pw/htm_data/20/1505/1479817.html
妈妈风月之旅游记事（1-10全）作者：wuxuesong415263,http://cl.koco.pw/htm_data/20/1505/1456619.html
良种繁殖（1-32全）作者：性运儿（lucky973）,http://cl.koco.pw/htm_data/20/1505/1456572.html
月影霜华   作者：江东孙伯父 (01-62)(完结),http://cl.koco.pw/htm_data/20/1505/1419526.html
嬲嬲(1-27章),http://cl.koco.pw/htm_data/20/1505/1440079.html
乱欲谜情（1-7章）,http://cl.koco.pw/htm_data/20/1503/1409430.html
生财有道（1-20）,http://cl.koco.pw/htm_data/20/1503/1409443.html
那一锅麻油鸡(1-24章)[全本],http://cl.koco.pw/htm_data/20/1503/1383892.html
媳妇的蜕变[十二章完],http://cl.koco.pw/htm_data/20/1503/1380013.html
风流少爷擒美录（1-220章）<完结>,http://cl.koco.pw/htm_data/20/1503/1382062.html
一夜情之后，我爱上了这个妓女,http://cl.koco.pw/htm_data/20/1709/2621096.html
换妻换来的噩梦,http://cl.koco.pw/htm_data/20/1709/2619848.html
我上过的两个女人,http://cl.koco.pw/htm_data/20/1709/2619943.html
騷妻遊泳走光，尷尬事之習以為常,http://cl.koco.pw/htm_data/20/1709/2619249.html
寡妇春情似闸洪,http://cl.koco.pw/htm_data/20/1709/2619283.html
女房东和养女,http://cl.koco.pw/htm_data/20/1709/2617673.html
革命老区抱得母女归 （10.19更新至55章）（完结）   作者：择日扬帆,http://cl.koco.pw/htm_data/20/1709/2618020.html
征服了老婆两个同事,http://cl.koco.pw/htm_data/20/1704/2345352.html
失忆后的母亲,http://cl.koco.pw/htm_data/20/1704/2345330.html
我在法国的那些日子,http://cl.koco.pw/htm_data/20/1704/2345360.html
治病成就乱伦,http://cl.koco.pw/htm_data/20/1704/2344904.html
人贩王五系列之居家少妇梁露,http://cl.koco.pw/htm_data/20/1704/2343744.html
ｆａｔｅ之慎二的催眠世界本篇,http://cl.koco.pw/htm_data/20/1704/2343498.html
safe_sex（慧云） 作品合集,http://cl.koco.pw/htm_data/20/1510/1660714.html
妻孝（第一部40章全+同人19篇）作者：性心魔&多人,http://cl.koco.pw/htm_data/20/1510/1660284.html
女人心,http://cl.koco.pw/htm_data/20/1711/2753331.html
我和岳母的真情往事,http://cl.koco.pw/htm_data/20/1711/2753942.html
一次真实的嫖站街熟女的故事,http://cl.koco.pw/htm_data/20/1711/2752187.html
薇薇安新加坡的艳遇,http://cl.koco.pw/htm_data/20/1711/2751837.html
少妇坠入深渊,http://cl.koco.pw/htm_data/20/1711/2751841.html
[专职转贴分享]火车上的另类激情,http://cl.koco.pw/htm_data/20/1711/2752631.html
小静和夏天,http://cl.koco.pw/htm_data/20/1708/2576465.html
酒楼里上了朋友的醉女友,http://cl.koco.pw/htm_data/20/1708/2575492.html
倚天屠龙记外传之情色岛传奇,http://cl.koco.pw/htm_data/20/1708/2574904.html
密室中的勾当,http://cl.koco.pw/htm_data/20/1708/2575619.html
爸爸，吃早餐吧……,http://cl.koco.pw/htm_data/20/1708/2575290.html
按摩后我狂插母亲和姐姐,http://cl.koco.pw/htm_data/20/1708/2575279.html
报复女刑警之齐馨悦篇,http://cl.koco.pw/htm_data/20/1708/2575189.html
上门女婿（1-3）作者：kang19902,http://cl.koco.pw/htm_data/20/1708/2574960.html
我与电视台美女主播的一夜情,http://cl.koco.pw/htm_data/20/1705/2408348.html
春风满家园,http://cl.koco.pw/htm_data/20/1705/2405002.html
说说这些年我的那些经历,http://cl.koco.pw/htm_data/20/1705/2404067.html
叶蓉与长途货车司机,http://cl.koco.pw/htm_data/20/1705/2404349.html
熟女的经验之谈,http://cl.koco.pw/htm_data/20/1705/2404043.html
夜车上的女乘务员,http://cl.koco.pw/htm_data/20/1705/2403995.html
叛逆少女,http://cl.koco.pw/htm_data/20/1705/2402551.html
绝色校花柳纤,http://cl.koco.pw/htm_data/20/1705/2401688.html
唯色难戒[完],http://cl.koco.pw/htm_data/20/1705/2402046.html
火车上的激情,http://cl.koco.pw/htm_data/20/1706/2469649.html
给出租车司机玩手活儿,http://cl.koco.pw/htm_data/20/1706/2467882.html
微信约的一个女警,http://cl.koco.pw/htm_data/20/1706/2467686.html
上了一个记者。,http://cl.koco.pw/htm_data/20/1706/2467445.html
重生诡情之淫龙出穴作者：楚生狂歌（完结）,http://cl.koco.pw/htm_data/20/1706/2466327.html
欲在灯火阑珊处遇漂亮学姐,http://cl.koco.pw/htm_data/20/1706/2463837.html
娇妻拱手送猛男,http://cl.koco.pw/htm_data/20/1706/2463747.html
女看护之淫乱,http://cl.koco.pw/htm_data/20/1704/2358331.html
草榴首发！关于性的二三事（55楼更新）,http://cl.koco.pw/htm_data/20/1704/2357945.html
都市淫狐传  全集  作者：镜欲&北雪大少（枫枫心伤）[恋足 乱轮 熟女 丝袜],http://cl.koco.pw/htm_data/20/1704/2357174.html
